10,107b1d3a
348054c,dfdfdfdf
3480550,dfdfdfdf
3480554,dfdfdfdf
3480558,dfdfdfdf
348055c,dfdfdfdf
3480560,dfdfdfdf
3480564,dfdfdfdf
3480568,dfdfdfdf
348056c,dfdfdfdf
3480570,dfdfdfdf
3480574,dfdfdfdf
3480578,dfdfdfdf
348057c,dfdfdfdf
3480580,dfdfdfdf
3480584,dfdfdfdf
3480588,dfdfdfdf
348058c,dfdfdfdf
3480590,dfdfdfdf
3480594,dfdfdfdf
3480598,dfdfdfdf
348059c,dfdfdfdf
34805a0,dfdfdfdf
34805a4,dfdfdfdf
34805a8,dfdfdfdf
34805ac,dfdfdfdf
34805b0,dfdfdfdf
34805b4,dfdfdfdf
34805b8,dfdfdfdf
34805bc,dfdfdfdf
34805c0,dfdfdfdf
34805c4,dfdfdfdf
34805c8,dfdfdfdf
34805cc,dfdfdfdf
34805d0,dfdfdfdf
34805d4,dfdfdfdf
34805d8,dfdfdfdf
34805dc,dfdfdfdf
34805e0,dfdfdfdf
34805e4,dfdfdfdf
34805e8,dfdfdfdf
34805ec,dfdfdfdf
34805f0,dfdfdfdf
34805f4,dfdfdfdf
34805f8,dfdfdfdf
34805fc,dfdfdfdf
3480600,dfdfdfdf
3480604,dfdfdfdf
3480608,dfdfdfdf
348060c,dfdfdfdf
3480610,dfdfdfdf
3480614,dfdfdfdf
3480618,dfdfdfdf
348061c,dfdfdfdf
3480620,dfdfdfdf
3480624,dfdfdfdf
3480628,dfdfdfdf
348062c,dfdfdfdf
3480630,dfdfdfdf
3480634,dfdfdfdf
3480638,dfdfdfdf
348063c,dfdfdfdf
3480640,dfdfdfdf
3480644,dfdfdfdf
3480648,dfdfdfdf
348064c,dfdfdfdf
3480650,dfdfdfdf
3480654,dfdfdfdf
3480658,dfdfdfdf
348065c,dfdfdfdf
3480660,dfdfdfdf
3480664,dfdfdfdf
3480668,dfdfdfdf
348066c,dfdfdfdf
3480670,dfdfdfdf
3480674,dfdfdfdf
3480678,dfdfdfdf
348067c,dfdfdfdf
3480680,dfdfdfdf
3480684,dfdfdfdf
3480688,dfdfdfdf
348068c,dfdfdfdf
3480690,dfdfdfdf
3480694,dfdfdfdf
3480698,dfdfdfdf
348069c,dfdfdfdf
34806a0,dfdfdfdf
34806a4,dfdfdfdf
34806a8,dfdfdfdf
34806ac,dfdfdfdf
34806b0,dfdfdfdf
34806b4,dfdfdfdf
34806b8,dfdfdfdf
34806bc,dfdfdfdf
34806c0,dfdfdfdf
34806c4,dfdfdfdf
34806c8,dfdfdfdf
34806cc,dfdfdfdf
34806d0,dfdfdfdf
34806d4,dfdfdfdf
34806d8,dfdfdfdf
34806dc,dfdfdfdf
34806e0,dfdfdfdf
34806e4,dfdfdfdf
34806e8,dfdfdfdf
34806ec,dfdfdfdf
34806f0,dfdfdfdf
34806f4,dfdfdfdf
34806f8,dfdfdfdf
34806fc,dfdfdfdf
3480700,dfdfdfdf
3480704,dfdfdfdf
3480708,dfdfdfdf
348070c,dfdfdfdf
3480710,dfdfdfdf
3480714,dfdfdfdf
3480718,dfdfdfdf
348071c,dfdfdfdf
3480720,dfdfdfdf
3480724,dfdfdfdf
3480728,dfdfdfdf
348072c,dfdfdfdf
3480730,dfdfdfdf
3480734,dfdfdfdf
3480738,dfdfdfdf
348073c,dfdfdfdf
3480740,dfdfdfdf
3480744,dfdfdfdf
3480748,dfdfdfdf
348074c,dfdfdfdf
3480750,dfdfdfdf
3480754,dfdfdfdf
3480758,dfdfdfdf
348075c,dfdfdfdf
3480760,dfdfdfdf
3480764,dfdfdfdf
3480768,dfdfdfdf
348076c,dfdfdfdf
3480770,dfdfdfdf
3480774,dfdfdfdf
3480778,dfdfdfdf
348077c,dfdfdfdf
3480780,dfdfdfdf
3480784,dfdfdfdf
3480788,dfdfdfdf
348078c,dfdfdfdf
3480790,dfdfdfdf
3480794,dfdfdfdf
3480798,dfdfdfdf
348079c,dfdfdfdf
34807a0,dfdfdfdf
34807a4,dfdfdfdf
34807a8,dfdfdfdf
34807ac,dfdfdfdf
34807b0,dfdfdfdf
34807b4,dfdfdfdf
34807b8,dfdfdfdf
34807bc,dfdfdfdf
34807c0,dfdfdfdf
34807c4,dfdfdfdf
34807c8,dfdfdfdf
34807cc,dfdfdfdf
34807d0,dfdfdfdf
34807d4,dfdfdfdf
34807d8,dfdfdfdf
34807dc,dfdfdfdf
34807e0,dfdfdfdf
34807e4,dfdfdfdf
34807e8,dfdfdfdf
34807ec,dfdfdfdf
34807f0,dfdfdfdf
34807f4,dfdfdfdf
34807f8,dfdfdfdf
34807fc,dfdfdfdf
3480800,dfdfdfdf
3480804,dfdfdfdf
3480808,dfdfdfdf
348080c,dfdfdfdf
3480810,dfdfdfdf
3480814,dfdfdfdf
3480818,dfdfdfdf
348081c,dfdfdfdf
3480820,dfdfdfdf
3480824,dfdfdfdf
3480828,dfdfdfdf
348082c,dfdfdfdf
3480830,dfdfdfdf
3480834,1f073fd8
3480838,ff
348083c,ff
3480840,460032
3480844,5a005a
3480848,ff0000
348084c,960000
3480850,ff00a0
3480858,5000c8
348085c,50
3480860,ff0050
3480864,9600ff
3480868,ff00ff
348086c,32ffff
3480870,64ffff64
3480874,fa0000fa
3480878,100
3480cc0,640000
3480cc4,100
3480cd0,1
3480cd4,1
3480cec,ffffffff
3480cf0,ffffffff
3480cf4,ffffffff
3480cf8,ffff0000
3480d08,27bdffe8
3480d0c,afbf0010
3480d10,c10208a
3480d18,3c028012
3480d1c,2442d2a0
3480d20,240e0140
3480d24,3c018010
3480d28,ac2ee500
3480d2c,240f00f0
3480d30,8fbf0010
3480d34,3e00008
3480d38,27bd0018
3480d3c,3c088040
3480d40,ac4815d4
3480d44,3e00008
3480d48,340215c0
3480d4c,308400ff
3480d50,3c088012
3480d54,2508a5d0
3480d58,3401008c
3480d5c,10810016
3480d60,91020075
3480d64,3401008d
3480d68,10810013
3480d6c,91020075
3480d70,10800011
3480d74,91020074
3480d78,3401008a
3480d7c,1081000e
3480d80,91020074
3480d84,3401008b
3480d88,1081000b
3480d8c,91020074
3480d90,34010058
3480d94,10810008
3480d98,34020000
3480d9c,34010078
3480da0,10810005
3480da4,34020000
3480da8,34010079
3480dac,10810002
3480db0,34020000
3480db4,340200ff
3480db8,3e00008
3480dc0,8fa60030
3480dc4,8100376
3480dc8,84c50004
3480dcc,8fb9002c
3480dd0,8100376
3480dd4,87250004
3480dd8,3c0a8041
3480ddc,254ab8bc
3480de0,8d4a0000
3480de4,11400004
3480dec,3c058041
3480df0,24a5b8b0
3480df4,8ca50000
3480df8,3e00008
3480e00,3c088041
3480e04,2508b8bc
3480e08,8d080000
3480e0c,11000004
3480e14,3c038041
3480e18,2463b8ac
3480e1c,8c630000
3480e20,30fc3
3480e24,614026
3480e28,1014023
3480e2c,a0880852
3480e30,3e00008
3480e38,3c088040
3480e3c,25080cc6
3480e40,91080000
3480e44,1500000c
3480e48,240bffff
3480e4c,3c088041
3480e50,2508b8bc
3480e54,8d080000
3480e58,11000007
3480e5c,1405821
3480e60,3c088041
3480e64,2508b8a8
3480e68,8d080000
3480e6c,15000002
3480e70,240bffff
3480e74,340b0001
3480e78,5600009
3480e80,27bdffe8
3480e84,afab0010
3480e88,afbf0014
3480e8c,c01c508
3480e94,8fab0010
3480e98,8fbf0014
3480e9c,27bd0018
3480ea0,3e00008
3480ea8,90450003
3480eac,3c088041
3480eb0,2508b8bc
3480eb4,8d080000
3480eb8,11000004
3480ec0,3c058041
3480ec4,24a5b8b4
3480ec8,8ca50000
3480ecc,3e00008
3480ed4,27bdffe8
3480ed8,afb00010
3480edc,afbf0014
3480ee0,3c088041
3480ee4,2508b8c0
3480ee8,8d080000
3480eec,31080001
3480ef0,1500000b
3480ef4,34100041
3480ef8,3c048041
3480efc,2484b8bc
3480f00,8c840000
3480f04,10800006
3480f08,90500000
3480f0c,3c088041
3480f10,2508b8b8
3480f14,8d100000
3480f18,c101fe1
3480f20,c101b74
3480f28,2002821
3480f2c,8fb00010
3480f30,8fbf0014
3480f34,3e00008
3480f38,27bd0018
3480f3c,27bdffe0
3480f40,afa70010
3480f44,afa20014
3480f48,afa30018
3480f4c,afbf001c
3480f50,c101bff
3480f54,e02821
3480f58,8fa70010
3480f5c,8fa20014
3480f60,8fa30018
3480f64,8fbf001c
3480f68,3e00008
3480f6c,27bd0020
3480f70,27bdffe8
3480f74,afbf0010
3480f78,8c881d2c
3480f7c,34090001
3480f80,94e00
3480f84,1091024
3480f88,10400021
3480f90,94ca02dc
3480f94,3c0b8012
3480f98,256ba5d0
3480f9c,948c00a4
3480fa0,3401003d
3480fa4,1181000a
3480fac,8a6021
3480fb0,918d1d28
3480fb4,15a00014
3480fbc,340d0001
3480fc0,a18d1d28
3480fc4,254a0013
3480fc8,1000000a
3480fd0,340c0001
3480fd4,14c6004
3480fd8,916d0ef2
3480fdc,1ac7024
3480fe0,15c00009
3480fe8,1ac7025
3480fec,a16e0ef2
3480ff0,254a0010
3480ff4,1294827
3480ff8,1094024
3480ffc,ac881d2c
3481000,c101b24
3481004,1402021
3481008,c102618
3481010,8fbf0010
3481014,34020000
3481018,3e00008
348101c,27bd0018
3481020,27bdffe8
3481024,afbf0010
3481028,c101b24
348102c,20e4ffc6
3481030,340200ff
3481034,8fbf0010
3481038,3e00008
348103c,27bd0018
3481040,27bdffe0
3481044,afa10010
3481048,afa30014
348104c,afbf0018
3481050,c101b24
3481054,34040023
3481058,8fa10010
348105c,8fa30014
3481060,8fbf0018
3481064,3e00008
3481068,27bd0020
348106c,27bdffe0
3481070,afa60010
3481074,afa70014
3481078,afbf0018
348107c,3c018012
3481080,2421a5d0
3481084,80280ede
3481088,35080001
348108c,a0280ede
3481090,c101b24
3481094,34040027
3481098,8fa60010
348109c,8fa70014
34810a0,8fbf0018
34810a4,3e00008
34810a8,27bd0020
34810ac,27bdffe8
34810b0,afa30010
34810b4,afbf0014
34810b8,3c018012
34810bc,2421a5d0
34810c0,80280ede
34810c4,35080004
34810c8,a0280ede
34810cc,c101b24
34810d0,34040029
34810d4,8fa30010
34810d8,8fbf0014
34810dc,3e00008
34810e0,27bd0018
34810e4,27bdffd8
34810e8,afa40010
34810ec,afa20014
34810f0,afaf0018
34810f4,afbf0020
34810f8,c101b24
34810fc,3404002a
3481100,34050003
3481104,8fa40010
3481108,8fa20014
348110c,8faf0018
3481110,8fbf0020
3481114,3e00008
3481118,27bd0028
348111c,607821
3481120,81ec0edf
3481124,318e0080
3481128,11c00003
348112c,34030005
3481130,3e00008
3481134,34020002
3481138,3e00008
348113c,601021
3481140,85c200a4
3481144,3c088012
3481148,2508a5d0
348114c,81090edf
3481150,35290080
3481154,a1090edf
3481158,3e00008
3481160,27bdfff0
3481164,afbf0004
3481168,c035886
3481170,3c0c8012
3481174,258ca5d0
3481178,858d0f2e
348117c,8d980004
3481180,13000002
3481184,340e0001
3481188,340e0002
348118c,1ae6825
3481190,a58d0f2e
3481194,8fbf0004
3481198,27bd0010
348119c,3e00008
34811a4,24090041
34811a8,27bdffe0
34811ac,afa80004
34811b0,afa90008
34811b4,afaa000c
34811b8,afac0010
34811bc,3c0affff
34811c0,a5403
34811c4,3c08801d
34811c8,850c894c
34811cc,118a0002
34811d4,a500894c
34811d8,3c08801e
34811dc,810a887c
34811e0,11400009
34811e8,3c090036
34811ec,94c03
34811f0,a109887c
34811f4,3c090002
34811f8,94c03
34811fc,a109895f
3481200,3c08801f
3481204,a1008d38
3481208,8fac0010
348120c,8faa000c
3481210,8fa90008
3481214,8fa80004
3481218,3e00008
348121c,27bd0020
3481224,3c0a8010
3481228,254ae49c
348122c,8d4a0000
3481230,1140001e
3481238,3c08801d
348123c,250884a0
3481240,3c0b0001
3481244,356b04c4
3481248,10b4020
348124c,85090000
3481250,3c0b0002
3481254,356b26cc
3481258,14b5020
348125c,94840
3481260,12a5021
3481264,85490000
3481268,a5091956
348126c,3c0c801e
3481270,258c84a0
3481274,34090003
3481278,a1891e5e
348127c,34090014
3481280,a1091951
3481284,34090001
3481288,3c018040
348128c,a0291220
3481290,3c088012
3481294,2508a5d0
3481298,850913d2
348129c,11200003
34812a4,34090001
34812a8,a50913d4
34812ac,3e00008
34812b4,3421241c
34812b8,3c0d8040
34812bc,25ad1220
34812c0,81a90000
34812c4,11200008
34812c8,862a00a4
34812cc,340b005e
34812d0,114b0005
34812d4,3c0c801e
34812d8,258c84a0
34812dc,34090003
34812e0,a1891e5e
34812e4,a1a00000
34812e8,3e00008
34812f0,3c02801d
34812f4,244284a0
34812f8,3c010001
34812fc,411020
3481300,3401047e
3481304,a4411e1a
3481308,34010014
348130c,3e00008
3481310,a0411e15
3481314,27bdffe8
3481318,afbf0014
348131c,afa40018
3481320,8e190004
3481324,17200015
3481328,8e190000
348132c,3c018010
3481330,24219c90
3481334,19c880
3481338,3210820
348133c,90210000
3481340,34190052
3481344,1721000d
3481348,8e190000
348134c,960200a6
3481350,304c0007
3481354,398c0007
3481358,15800008
348135c,240400aa
3481360,c00a22d
3481368,14400004
348136c,8e190000
3481370,341900db
3481374,10000002
3481378,ae190000
348137c,340101e1
3481380,8fbf0014
3481384,8fa40018
3481388,3e00008
348138c,27bd0018
3481390,3c088040
3481394,81080cce
3481398,11000005
348139c,3c018012
34813a0,2421a5d0
34813a4,80280ed6
34813a8,35080001
34813ac,a0280ed6
34813b0,34080000
34813b4,3e00008
34813b8,adf90000
34813bc,3c0b801d
34813c0,256b84a0
34813c4,856b00a4
34813c8,340c005a
34813cc,156c0003
34813d0,340b01a5
34813d4,a42b1e1a
34813d8,1000000e
34813dc,3c0c8012
34813e0,258ca5d0
34813e4,8d8c0004
34813e8,15800008
34813ec,3c0b8040
34813f0,816b0cce
34813f4,11600007
34813f8,842b1e1a
34813fc,340c01a5
3481400,116c0002
3481408,10000002
348140c,340b0129
3481410,a42b1e1a
3481414,3e00008
3481420,2202825
3481424,3c0a801e
3481428,254aaa30
348142c,c544002c
3481430,3c0bc43c
3481434,256b8000
3481438,448b3000
348143c,4606203c
3481444,45000026
348144c,c5440024
3481450,3c0bc28a
3481454,448b3000
3481458,4606203c
3481460,4501001f
3481468,3c0b41c8
348146c,448b3000
3481470,4606203c
3481478,45000019
3481480,3c098040
3481484,2529141c
3481488,814b0424
348148c,1160000e
3481490,812e0000
3481494,340c007e
3481498,116c000b
34814a0,15c00009
34814a4,340c0001
34814a8,a12c0000
34814ac,3c0dc1a0
34814b0,ad4d0024
34814b4,3c0d4120
34814b8,ad4d0028
34814bc,3c0dc446
34814c0,25ad8000
34814c4,ad4d002c
34814c8,11c00005
34814d0,15600003
34814d4,340d8000
34814d8,a54d00b6
34814dc,a1200000
34814e0,3e00008
34814ec,3c0a801e
34814f0,254aaa30
34814f4,8d4b066c
34814f8,3c0cd000
34814fc,258cffff
3481500,16c5824
3481504,3e00008
3481508,ad4b066c
348150c,27bdffe0
3481510,afbf0014
3481514,afa40018
3481518,1c17825
348151c,ac4f0680
3481520,34040001
3481524,c01b638
348152c,3c088040
3481530,81080cc8
3481534,15000007
348153c,3c04801d
3481540,248484a0
3481544,3c058040
3481548,80a50cc9
348154c,c037500
3481554,8fa40018
3481558,8c880138
348155c,8d090010
3481560,252a03d4
3481564,ac8a029c
3481568,8fbf0014
348156c,3e00008
3481570,27bd0020
3481574,27bdffe0
3481578,afbf0014
348157c,afa40018
3481580,3c088040
3481584,81080cc8
3481588,1500001a
3481590,3c09801e
3481594,2529887c
3481598,81280000
348159c,340b0036
34815a0,150b001e
34815a8,3c088040
34815ac,810814e8
34815b0,1500001a
34815b8,34080001
34815bc,3c018040
34815c0,a02814e8
34815c4,3c04801d
34815c8,248484a0
34815cc,3c058040
34815d0,90a50cca
34815d4,34060000
34815d8,c037385
34815e0,34044802
34815e4,c0191bc
34815ec,10000025
34815f4,3c04801d
34815f8,248484a0
34815fc,34050065
3481600,c01bf73
3481608,34040032
348160c,c01b638
3481614,1000000c
348161c,8fa40018
3481620,3c05801d
3481624,24a584a0
3481628,c008ab4
3481630,10400014
3481638,3c088040
348163c,810814e8
3481640,11000010
3481648,8fa40018
348164c,8c880138
3481650,8d090010
3481654,252a035c
3481658,ac8a029c
348165c,3c028012
3481660,2442a5d0
3481664,94490ee0
3481668,352a0020
348166c,a44a0ee0
3481670,8c880004
3481674,3c09ffff
3481678,2529ffff
348167c,1094024
3481680,ac880004
3481684,8fbf0014
3481688,3e00008
348168c,27bd0020
3481690,860f00b6
3481694,9739b4ae
3481698,3c09801e
348169c,2529aa30
34816a0,812a0424
34816a4,11400004
34816ac,3409007e
34816b0,15490003
34816b8,3e00008
34816bc,340a0000
34816c0,3e00008
34816c4,340a0001
34816c8,8c8e0134
34816cc,15c00002
34816d0,3c0e4480
34816d4,ac8e0024
34816d8,3e00008
34816dc,8fae0044
34816e0,260501a4
34816e4,27bdffe0
34816e8,afbf0014
34816ec,afa50018
34816f0,8625001c
34816f4,52a03
34816f8,c008134
34816fc,30a5003f
3481700,8fa50018
3481704,8fbf0014
3481708,3e00008
348170c,27bd0020
3481710,ae19066c
3481714,8e0a0428
3481718,3c09801e
348171c,2529aa30
3481720,854b00b6
3481724,216b8000
3481728,3e00008
348172c,a52b00b6
3481730,3c08801e
3481734,2508aa30
3481738,810a0434
348173c,340b0008
3481740,154b0002
3481744,34090007
3481748,a1090434
348174c,3e00008
3481750,c606000c
3481754,3c08801e
3481758,2508aa30
348175c,8d0901ac
3481760,3c0a0400
3481764,254a2f98
3481768,152a000b
348176c,8d0b01bc
3481770,3c0c42cf
3481774,156c0003
3481778,3c0d4364
348177c,10000006
3481780,ad0d01bc
3481784,3c0c4379
3481788,156c0003
348178c,3c09803b
3481790,2529967c
3481794,ad090664
3481798,3e00008
348179c,260501a4
34817a0,a498017c
34817a4,3c08801d
34817a8,250884a0
34817ac,850900a4
34817b0,340a0002
34817b4,152a000e
34817b8,8c890138
34817bc,8d290010
34817c0,252a3398
34817c4,ac8a0184
34817c8,340b0001
34817cc,a48b017c
34817d0,27bdffe8
34817d4,afbf0014
34817d8,3c053dcd
34817dc,24a5cccd
34817e0,c0083e2
34817e8,8fbf0014
34817ec,27bd0018
34817f0,3e00008
34817f8,948e001c
34817fc,21cdffce
3481800,5a00010
3481804,34020000
3481808,31a90007
348180c,340a0001
3481810,12a5004
3481814,d48c2
3481818,3c0c8012
348181c,258ca5d0
3481820,1896020
3481824,918b05b4
3481828,16a5824
348182c,34020000
3481830,11600004
3481838,340d0026
348183c,a48d001c
3481840,34020001
3481844,3e00008
348184c,94ae001c
3481850,21cdffce
3481854,5a0000b
3481858,34020000
348185c,31a90007
3481860,340a0001
3481864,12a5004
3481868,d48c2
348186c,3c0c8012
3481870,258ca5d0
3481874,1896020
3481878,918b05b4
348187c,16a5825
3481880,a18b05b4
3481884,3e00008
348188c,27bdfff0
3481890,afbf0008
3481894,28810032
3481898,10200003
348189c,801021
34818a0,320f809
34818a8,8fbf0008
34818ac,27bd0010
34818b0,3e00008
34818b8,3c08801d
34818bc,250884a0
34818c0,3c098012
34818c4,2529a5d0
34818c8,950a00a4
34818cc,3401003e
34818d0,15410002
34818d4,912b1397
34818d8,216aff2a
34818dc,960b001c
34818e0,216b0001
34818e4,340c0001
34818e8,16c6004
34818ec,3401001c
34818f0,1410018
34818f4,6812
34818f8,12d7020
34818fc,8dcf00e4
3481900,18f1024
3481904,3e00008
348190c,3c08801d
3481910,250884a0
3481914,3c098012
3481918,2529a5d0
348191c,950a00a4
3481920,3401003e
3481924,15410002
3481928,912b1397
348192c,216aff2a
3481930,848b001c
3481934,216b0001
3481938,340c0001
348193c,16c6004
3481940,3401001c
3481944,1410018
3481948,6812
348194c,12d7020
3481950,8dcf00e4
3481954,18f7825
3481958,adcf00e4
348195c,3e00008
3481964,27bdffe8
3481968,afbf0010
348196c,c102099
3481974,8fbf0010
3481978,27bd0018
348197c,8fae0018
3481980,3e00008
3481984,3c018010
3481988,340100ff
348198c,15210002
3481990,92220000
3481994,340200ff
3481998,3e00008
348199c,34010009
34819a0,27bdffe8
34819a4,afa20010
34819a8,afbf0014
34819ac,c10068c
34819b4,14400002
34819b8,91830000
34819bc,340300ff
34819c0,8fa20010
34819c4,8fbf0014
34819c8,27bd0018
34819cc,3e00008
34819d0,34010009
34819d4,27bdffe8
34819d8,afa20010
34819dc,afbf0014
34819e0,960201e8
34819e4,34010003
34819e8,14410007
34819f0,c10068c
34819f8,14400007
3481a00,10000005
3481a04,3403007a
3481a08,3401017a
3481a0c,14610002
3481a14,3403007a
3481a18,36280
3481a1c,18d2821
3481a20,8fa20010
3481a24,8fbf0014
3481a28,3e00008
3481a2c,27bd0018
3481a30,27bdfff0
3481a34,afbf0000
3481a38,afa30004
3481a3c,afa40008
3481a40,c1020d5
3481a48,8fbf0000
3481a4c,8fa30004
3481a50,8fa40008
3481a54,3e00008
3481a58,27bd0010
3481a5c,6d7024
3481a60,15c00002
3481a64,91ec0000
3481a68,27ff003c
3481a6c,3e00008
3481a80,3c088012
3481a84,2508a5d0
3481a88,8509009c
3481a8c,352a0002
3481a90,3e00008
3481a94,a50a009c
3481a98,3c058012
3481a9c,24a5a5d0
3481aa0,3c088040
3481aa4,25081a74
3481aa8,8ca90068
3481aac,ad090000
3481ab0,8ca9006c
3481ab4,ad090004
3481ab8,94a90070
3481abc,a5090008
3481ac0,94a9009c
3481ac4,a509000a
3481ac8,340807e4
3481acc,1054021
3481ad0,34090e64
3481ad4,1254821
3481ad8,340a0008
3481adc,8d0b0000
3481ae0,8d2c0000
3481ae4,ad2b0000
3481ae8,ad0c0000
3481aec,2508001c
3481af0,25290004
3481af4,254affff
3481af8,1d40fff8
3481b00,801be03
3481b08,27bdffe0
3481b0c,afb00010
3481b10,afb10014
3481b14,afbf0018
3481b18,3c108012
3481b1c,2610a5d0
3481b20,3c118040
3481b24,26311a74
3481b28,8e080004
3481b2c,11000005
3481b34,c1006ec
3481b3c,10000009
3481b44,c1006ff
3481b4c,c1006df
3481b50,34040000
3481b54,c1006df
3481b58,34040001
3481b5c,c1006df
3481b60,34040002
3481b64,8fb00010
3481b68,8fb10014
3481b6c,8fbf0018
3481b70,27bd0020
3481b74,3e00008
3481b7c,2044021
3481b80,9109006c
3481b84,340100ff
3481b88,11210007
3481b90,2094821
3481b94,91290074
3481b98,3401002c
3481b9c,11210002
3481ba4,a1090069
3481ba8,3e00008
3481bb0,27bdffe8
3481bb4,afbf0010
3481bb8,8e280000
3481bbc,ae080040
3481bc0,8e280004
3481bc4,ae080044
3481bc8,96280008
3481bcc,a6080048
3481bd0,a2000f33
3481bd4,9208004a
3481bd8,340100ff
3481bdc,15010003
3481be4,c100712
3481bec,8fbf0010
3481bf0,27bd0018
3481bf4,3e00008
3481bfc,8e080040
3481c00,ae080068
3481c04,8e080044
3481c08,ae08006c
3481c0c,96080048
3481c10,9209009d
3481c14,31290020
3481c18,15200002
3481c20,3108ffdf
3481c24,a6080070
3481c28,92080068
3481c2c,340100ff
3481c30,15010003
3481c38,34080001
3481c3c,a2080f33
3481c40,3e00008
3481c48,27bdffe8
3481c4c,afbf0010
3481c50,9608009c
3481c54,31080040
3481c58,11000005
3481c60,96080070
3481c64,3108ff0f
3481c68,35080030
3481c6c,a6080070
3481c70,92280001
3481c74,a2080069
3481c78,96280002
3481c7c,a608006a
3481c80,8e280004
3481c84,ae08006c
3481c88,c10072c
3481c8c,34040000
3481c90,c10072c
3481c94,34040001
3481c98,c10072c
3481c9c,34040002
3481ca0,8fbf0010
3481ca4,27bd0018
3481ca8,3e00008
3481cb0,2044021
3481cb4,3c098040
3481cb8,25291d58
3481cbc,910a006c
3481cc0,340100ff
3481cc4,11410005
3481ccc,12a4821
3481cd0,91290000
3481cd4,1520001c
3481cdc,3c098040
3481ce0,25291d4f
3481ce4,25290001
3481ce8,912a0000
3481cec,11400013
3481cf4,20a5821
3481cf8,916b0074
3481cfc,340100ff
3481d00,1161fff8
3481d08,920c006c
3481d0c,118afff5
3481d14,920c006d
3481d18,118afff2
3481d20,920c006e
3481d24,118affef
3481d2c,a10b0069
3481d30,a10a006c
3481d34,10000004
3481d3c,340900ff
3481d40,a1090069
3481d44,a109006c
3481d48,3e00008
3481d50,90f0203
3481d54,10d0b00
3481d58,10101
3481d5c,1010001
3481d60,1010101
3481d64,10001
3481d68,1010101
3481d6c,1010100
3481d70,330821
3481d74,200f0047
3481d78,15ea000e
3481d7c,3c028012
3481d80,8c42a5d4
3481d84,8e6f00a4
3481d88,f7a03
3481d8c,14400005
3481d90,34024830
3481d94,15e20007
3481d9c,24190003
3481da0,10000004
3481da4,34026311
3481da8,15e20002
3481db0,24190003
3481db4,3e00008
3481dbc,330821
3481dc0,3c028012
3481dc4,8c42a5d4
3481dc8,8e6f00a4
3481dcc,f7a03
3481dd0,14400005
3481dd4,34024830
3481dd8,15e20007
3481de0,24190003
3481de4,10000004
3481de8,34026311
3481dec,15e20002
3481df4,24190003
3481df8,3e00008
3481e00,34010018
3481e04,14810015
3481e0c,14400013
3481e14,3c0a8012
3481e18,254aa5d0
3481e1c,814800a6
3481e20,31080020
3481e24,1100000d
3481e28,34020000
3481e2c,8148007b
3481e30,34090007
3481e34,11090005
3481e38,34090008
3481e3c,11090003
3481e44,8100797
3481e48,34020000
3481e4c,81480ed6
3481e50,35080001
3481e54,a1480ed6
3481e58,34020001
3481e5c,3e00008
3481e64,3c018040
3481e68,8c210cbc
3481e6c,10200006
3481e74,94480670
3481e78,31010800
3481e7c,34080800
3481e80,3e00008
3481e88,950804c6
3481e8c,3401000b
3481e90,3e00008
3481e98,27bdffe8
3481e9c,afa50000
3481ea0,afa60004
3481ea4,afa70008
3481ea8,afbf0010
3481eac,80a80000
3481eb0,25090001
3481eb4,15200005
3481ebc,52025
3481ec0,24a50008
3481ec4,c015c0c
3481ec8,24c6fff8
3481ecc,c102622
3481ed4,8fbf0010
3481ed8,8fa70008
3481edc,8fa60004
3481ee0,8fa50000
3481ee4,8015c0c
3481ee8,27bd0018
3481eec,ac4d066c
3481ef0,a0400141
3481ef4,a0400144
3481ef8,340e00fe
3481efc,3e00008
3481f00,a04e0142
3481f04,a2250021
3481f08,3c108040
3481f0c,26100888
3481f10,26100004
3481f14,8e0a0000
3481f18,1140000b
3481f20,a7c02
3481f24,1f17820
3481f28,3158ff00
3481f2c,18c202
3481f30,17000003
3481f34,315900ff
3481f38,81ea0000
3481f3c,32ac825
3481f40,81007c4
3481f44,a1f90000
3481f48,3e00008
3481f50,27bdfff0
3481f54,afbf0008
3481f58,c1007e2
3481f5c,2264ffff
3481f60,344a0000
3481f64,8fbf0008
3481f68,27bd0010
3481f6c,27bdfff0
3481f70,afbf0008
3481f74,c1007e2
3481f78,36440000
3481f7c,34500000
3481f80,8fbf0008
3481f84,27bd0010
3481f88,3c088040
3481f8c,25080025
3481f90,91080000
3481f94,15000007
3481f9c,3c088012
3481fa0,2508a5d0
3481fa4,1044020
3481fa8,91020024
3481fac,10000007
3481fb4,840c0
3481fb8,3c028040
3481fbc,24420034
3481fc0,1024020
3481fc4,1044020
3481fc8,91020000
3481fcc,3e00008
3481fd4,8fb60030
3481fd8,8fb70034
3481fdc,8fbe0038
3481fe0,3c088040
3481fe4,25080025
3481fe8,a1000000
3481fec,3e00008
3481ff4,3c0a8012
3481ff8,8d4aa5d4
3481ffc,15400006
3482000,31780001
3482004,17000007
3482008,3c184230
348200c,3c184250
3482010,3e00008
3482018,17000002
348201c,3c184210
3482020,3c184238
3482024,3e00008
348202c,906e13e2
3482030,90620068
3482034,34010059
3482038,10410002
348203c,34010fff
3482040,340100ff
3482044,3e00008
348204c,3c048012
3482050,2484a5d0
3482054,908e13e2
3482058,90820068
348205c,34010059
3482060,10410002
3482064,34010fff
3482068,340100ff
